Date,Close
2019-04-16,"233,24"
2019-04-17,"234,30"
2019-04-18,"232,79"
2019-04-19,"232,60"
2019-04-22,"235,41"
2019-04-23,"235,67"
2019-04-24,"236,00"
2019-04-25,"227,80"
2019-04-26,"223,18"
2019-04-29,"228,80"
2019-04-30,"225,17"
2019-05-02,"229,10"
2019-05-03,"232,52"
2019-05-06,"232,80"
2019-05-07,"231,49"
2019-05-08,"230,00"
2019-05-10,"227,00"
2019-05-13,"224,22"
2019-05-14,"227,88"
2019-05-15,"228,69"
2019-05-16,"228,19"
2019-05-17,"226,94"
2019-05-20,"226,00"
2019-05-21,"232,71"
2019-05-22,"235,86"
2019-05-23,"229,30"
2019-05-24,"234,45"
2019-05-27,"236,00"
2019-05-28,"233,19"
2019-05-29,"233,40"
2019-05-30,"232,75"
2019-05-31,"233,24"
2019-06-03,"239,95"
2019-06-04,"236,00"
2019-06-05,"239,00"
2019-06-06,"244,89"
2019-06-07,"248,28"
2019-06-10,"249,00"
2019-06-11,"235,89"
2019-06-13,"240,49"
2019-06-14,"238,80"
2019-06-17,"237,80"
2019-06-18,"241,80"
2019-06-19,"240,40"
2019-06-20,"244,10"
2019-06-21,"238,02"
2019-06-24,"239,09"
2019-06-25,"236,70"
2019-06-26,"240,59"
2019-06-27,"240,50"
2019-06-28,"238,55"
2019-07-01,"242,98"
2019-07-02,"241,20"
2019-07-03,"241,51"
2019-07-04,"242,82"
2019-07-05,"242,83"
2019-07-08,"243,30"
2019-07-09,"242,74"
2019-07-10,"243,76"
2019-07-11,"241,30"
2019-07-12,"237,02"
2019-07-15,"235,27"
2019-07-16,"234,75"
2019-07-17,"234,63"
2019-07-18,"234,78"
2019-07-19,"232,85"
2019-07-22,"230,35"
2019-07-23,"232,48"
2019-07-24,"230,65"
2019-07-25,"232,90"
2019-07-26,"230,55"
2019-07-29,"232,80"
2019-07-30,"236,00"
2019-07-31,"233,49"
2019-08-01,"229,50"
2019-08-02,"220,81"
2019-08-05,"222,24"
2019-08-06,"226,01"
2019-08-07,"222,25"
2019-08-08,"223,93"
2019-08-09,"220,67"
2019-08-12,"222,30"
2019-08-13,"223,18"
2019-08-14,"217,11"
2019-08-15,"214,59"
2019-08-16,"215,05"
2019-08-19,"217,40"
2019-08-20,"216,00"
2019-08-21,"218,62"
2019-08-22,"219,50"
2019-08-23,"219,50"
2019-08-26,"218,50"
2019-08-27,"217,89"
2019-08-28,"218,30"
2019-08-29,"221,50"
2019-08-30,"224,20"
2019-09-02,"226,68"
2019-09-03,"224,00"
2019-09-04,"227,10"
2019-09-05,"230,79"
2019-09-06,"229,02"
2019-09-09,"229,00"
2019-09-10,"233,30"
2019-09-11,"234,72"
2019-09-12,"234,57"
2019-09-13,"233,00"
2019-09-16,"235,32"
2019-09-17,"235,89"
2019-09-18,"235,30"
2019-09-19,"234,98"
2019-09-20,"232,00"
2019-09-23,"229,70"
2019-09-24,"227,50"
2019-09-25,"228,09"
2019-09-26,"229,09"
2019-09-27,"228,05"
2019-09-30,"227,71"
2019-10-01,"226,49"
2019-10-02,"223,50"
2019-10-03,"224,08"
2019-10-04,"222,76"
2019-10-07,"227,55"
2019-10-08,"226,03"
2019-10-09,"227,70"
2019-10-10,"228,50"
2019-10-11,"230,31"
2019-10-14,"228,40"
2019-10-15,"229,40"
2019-10-16,"231,00"
2019-10-17,"233,50"
2019-10-18,"235,55"
2019-10-21,"234,94"
2019-10-22,"239,77"
2019-10-23,"239,57"
2019-10-24,"242,78"
2019-10-25,"240,00"
2019-10-28,"237,03"
2019-10-29,"240,11"
2019-10-30,"239,51"
2019-10-31,"234,89"
2019-11-01,"236,40"
2019-11-05,"238,53"
2019-11-06,"239,02"
2019-11-07,"242,50"
2019-11-08,"240,17"
2019-11-11,"241,50"
2019-11-12,"239,87"
2019-11-13,"237,21"
2019-11-14,"237,50"
2019-11-15,"240,00"
2019-11-18,"237,45"
2019-11-19,"239,25"
2019-11-20,"237,78"
2019-11-21,"237,15"
2019-11-22,"238,13"
2019-11-25,"237,98"
2019-11-26,"235,00"
2019-11-27,"234,22"
2019-11-28,"235,20"
2019-11-29,"233,98"
2019-12-02,"233,77"
2019-12-03,"230,66"
2019-12-04,"231,59"
2019-12-05,"231,71"
2019-12-06,"235,14"
2019-12-09,"237,04"
2019-12-10,"237,91"
2019-12-11,"240,32"
2019-12-12,"241,05"
2019-12-13,"241,21"
2019-12-16,"241,45"
2019-12-17,"241,60"
2019-12-18,"246,20"
2019-12-19,"244,00"
2019-12-20,"244,71"
2019-12-23,"248,80"
2019-12-24,"248,67"
2019-12-25,"248,04"
2019-12-26,"248,24"
2019-12-27,"252,06"
2019-12-30,"254,75"
